order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
3556,Ca-New-2014-120838,3/23/2014,3/26/2014,Second Class,PO-18865,TEC-PH-10003484,604.752,6,0.2,37.797
3592,Ca-New-2014-154186,12/13/2014,12/15/2014,Second Class,RA-19285,OFF-SU-10001574,2.92,1,0.2,0.365
3597,Ca-New-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,OFF-PA-10000788,15.552,3,0.2,5.4432
3598,Ca-New-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,TEC-AC-10002134,64.704,6,0.2,-4.8528
3599,Ca-New-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,FUR-FU-10002456,17.472,3,0.2,5.0232
3600,Ca-New-2014-102869,9/9/2014,9/14/2014,Second Class,LC-17140,TEC-PH-10002549,135.516,1,0.4,-31.6204
3602,Ca-New-2014-159835,11/17/2014,11/24/2014,Standard Class,RB-19330,OFF-PA-10002137,12.448,2,0.2,3.89
3603,Ca-New-2014-159835,11/17/2014,11/24/2014,Standard Class,RB-19330,FUR-CH-10004997,657.93,5,0.3,-93.99
3608,Ca-New-2014-163559,9/23/2014,9/28/2014,Second Class,ST-20530,OFF-BI-10002026,139.44,3,0.2,47.061
3609,Ca-New-2014-140228,4/28/2014,5/3/2014,Standard Class,GB-14530,OFF-LA-10001613,6.912,3,0.2,2.5056
3610,Ca-New-2014-140228,4/28/2014,5/3/2014,Standard Class,GB-14530,OFF-ST-10002214,27.096,3,0.2,2.0322
3611,Ca-New-2014-140228,4/28/2014,5/3/2014,Standard Class,GB-14530,OFF-ST-10001128,177.568,2,0.2,-37.7332
3623,Ca-New-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,FUR-FU-10002878,142.4,5,0,52.688
3624,Ca-New-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,OFF-BI-10001890,7.16,2,0,3.4368
3629,Ca-New-2014-169726,8/9/2014,8/13/2014,Standard Class,JH-15985,OFF-BI-10004600,2060.744,7,0.2,643.9825
3643,Ca-New-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-BI-10004632,487.984,2,0.2,152.495
3644,Ca-New-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-AR-10001725,47.3,2,0,12.298
3645,Ca-New-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-AR-10004269,4.13,1,0,1.1564
3646,Ca-New-2014-156594,12/20/2014,12/23/2014,Second Class,MC-17845,OFF-BI-10003007,155.12,5,0.2,50.414
3647,Ca-New-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,OFF-PA-10002195,6.48,1,0,3.1752
3648,Ca-New-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,OFF-SU-10002522,15.52,4,0,4.5008
3665,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-LA-10001569,27.888,7,0.2,9.0636
3666,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-BI-10001132,6.456,4,0.7,-4.5192
3667,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,TEC-PH-10003095,52.68,3,0.2,19.755
3668,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-SU-10000432,13.88,5,0.2,-2.6025
3669,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,TEC-AC-10004227,103.92,10,0.2,-18.186
3670,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-LA-10004409,11.52,5,0.2,3.744
3671,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-PA-10001569,10.368,2,0.2,3.6288
3672,Ca-New-2014-129364,12/8/2014,12/13/2014,Standard Class,TB-21250,OFF-ST-10001031,39.072,3,0.2,2.9304
3699,Ca-New-2014-140039,9/13/2014,9/17/2014,Standard Class,ON-18715,OFF-ST-10001034,79.4,5,0.2,5.955
3708,Ca-New-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,FUR-FU-10001940,6.368,2,0.6,-2.5472
3709,Ca-New-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,OFF-AP-10004336,34.176,3,0.8,-87.1488
3710,Ca-New-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,TEC-AC-10003709,5.544,7,0.2,1.6632
3715,Ca-New-2014-135608,12/8/2014,12/10/2014,Second Class,JK-15625,OFF-PA-10001954,45.68,2,0,21.0128
3716,Ca-New-2014-135608,12/8/2014,12/10/2014,Second Class,JK-15625,FUR-CH-10002602,603.92,5,0.2,45.294
3745,Ca-New-2014-113047,10/24/2014,10/24/2014,Same Day,AP-10915,OFF-FA-10002763,11.85,3,0,3.792
3769,Ca-New-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,FUR-CH-10000988,1013.832,9,0.2,101.3832
3770,Ca-New-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,OFF-FA-10000490,1.984,2,0.2,0.6696
3773,Ca-New-2014-115357,8/6/2014,8/11/2014,Second Class,RF-19735,TEC-AC-10000023,62.91,3,0,22.6476
3774,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,OFF-FA-10001332,6.912,3,0.2,2.3328
3775,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,TEC-AC-10002001,383.976,3,0.2,81.5949
3776,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,OFF-PA-10000029,10.368,2,0.2,3.6288
3777,US-2014-102715,4/11/2014,4/13/2014,Second Class,JK-15370,TEC-AC-10001874,335.944,7,0.2,41.993
3781,Ca-New-2014-149643,11/16/2014,11/20/2014,Standard Class,RH-19510,TEC-PH-10000038,273.96,2,0,10.9584
3791,Ca-New-2014-107139,7/5/2014,7/11/2014,Standard Class,DP-13390,OFF-BI-10001670,180.96,6,0.2,67.86
3795,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,OFF-ST-10003692,57.23,1,0,14.3075
3796,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,FUR-TA-10003469,333,3,0.2,-16.65
3797,US-2014-117163,1/27/2014,2/2/2014,Standard Class,EJ-13720,OFF-AR-10003179,36.44,4,0,12.0252
3827,Ca-New-2014-132801,10/7/2014,10/12/2014,Standard Class,JG-15805,OFF-ST-10001228,107.44,10,0.2,10.744
3834,Ca-New-2014-105984,11/24/2014,11/24/2014,Same Day,MY-18295,TEC-PH-10000560,1049.97,5,0.4,-209.994
3835,Ca-New-2014-105984,11/24/2014,11/24/2014,Same Day,MY-18295,FUR-CH-10000847,611.058,3,0.3,-34.9176
3836,Ca-New-2014-100363,4/8/2014,4/15/2014,Standard Class,JM-15655,OFF-FA-10000611,2.368,2,0.2,0.8288
3837,Ca-New-2014-100363,4/8/2014,4/15/2014,Standard Class,JM-15655,OFF-PA-10004733,19.008,3,0.2,6.8904
3838,Ca-New-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,TEC-PH-10001363,911.984,2,0.2,113.998
3839,Ca-New-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,FUR-CH-10003312,674.352,3,0.2,-109.5822
3840,Ca-New-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,FUR-FU-10004018,134.01,9,0,36.1827
3841,Ca-New-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,TEC-AC-10004814,170.97,3,0,70.0977
3842,US-2014-109162,6/8/2014,6/12/2014,Standard Class,KE-16420,FUR-CH-10002647,170.352,3,0.2,10.647
3843,Ca-New-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-BI-10004140,7.184,2,0.2,2.245
3844,Ca-New-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-SU-10002301,6.28,2,0,0.0628
3845,Ca-New-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-SU-10000646,480.74,2,0,14.4222
3846,Ca-New-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,FUR-BO-10001337,616.998,6,0.15,-36.294
3847,Ca-New-2014-101931,10/28/2014,10/31/2014,First Class,TS-21370,OFF-ST-10003442,141.4,5,0,38.178
3859,Ca-New-2014-140816,12/20/2014,12/20/2014,Same Day,TC-21295,TEC-AC-10001539,447.944,7,0.2,89.5888
3862,Ca-New-2014-135755,5/3/2014,5/10/2014,Standard Class,NC-18415,OFF-BI-10004828,40.176,3,0.2,14.5638
3863,Ca-New-2014-135755,5/3/2014,5/10/2014,Standard Class,NC-18415,OFF-BI-10003981,10.896,3,0.2,3.9498
3866,Ca-New-2014-124709,7/27/2014,7/29/2014,Second Class,GW-14605,TEC-AC-10002842,238,2,0,38.08
3879,Ca-New-2014-151001,4/5/2014,4/7/2014,First Class,JG-15805,OFF-ST-10003455,49.632,4,0.2,3.7224
3880,Ca-New-2014-151001,4/5/2014,4/7/2014,First Class,JG-15805,OFF-ST-10001031,52.096,4,0.2,3.9072
3885,Ca-New-2014-152849,7/5/2014,7/12/2014,Standard Class,DW-13195,OFF-AR-10002833,4.368,3,0.2,0.3822
3888,Ca-New-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,OFF-AR-10004511,8.56,2,0,2.6536
3889,Ca-New-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,TEC-PH-10001425,239.97,3,0,67.1916
3890,Ca-New-2014-100895,6/2/2014,6/6/2014,Standard Class,SV-20785,OFF-ST-10001490,356.94,2,0,107.082
3895,US-2014-112200,11/22/2014,11/28/2014,Standard Class,TC-21475,OFF-BI-10002571,9.98,5,0.8,-16.467
3925,Ca-New-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,OFF-ST-10004963,30.28,2,0,1.2112
3926,Ca-New-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,OFF-ST-10000943,57.93,3,0,16.2204
3927,Ca-New-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,FUR-FU-10004671,35.34,2,0,13.4292
3928,Ca-New-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,OFF-BI-10002735,137.24,5,0.2,46.3185
3952,Ca-New-2014-121167,11/28/2014,11/30/2014,Second Class,MO-17500,OFF-BI-10003676,17.248,2,0.2,6.0368
3955,Ca-New-2014-133228,4/4/2014,4/9/2014,Standard Class,MS-17710,FUR-FU-10004020,5.47,1,0,2.3521
3956,Ca-New-2014-133228,4/4/2014,4/9/2014,Standard Class,MS-17710,OFF-AR-10001955,79.36,4,0,23.808
3966,Ca-New-2014-164910,11/12/2014,11/17/2014,Second Class,DM-13345,OFF-AR-10003651,7.872,3,0.2,0.8856
3971,Ca-New-2014-135090,11/22/2014,11/26/2014,Standard Class,SP-20920,OFF-PA-10002245,53.82,9,0,24.219
3980,Ca-New-2014-114517,12/23/2014,12/27/2014,Standard Class,TH-21235,FUR-TA-10001676,53.316,2,0.4,-19.5492
3981,Ca-New-2014-114517,12/23/2014,12/27/2014,Standard Class,TH-21235,OFF-AP-10002350,56.52,3,0,15.8256
3990,Ca-New-2014-122588,11/25/2014,11/27/2014,Second Class,AR-10540,FUR-FU-10001095,52.96,2,0,20.1248
3991,Ca-New-2014-137589,11/3/2014,11/8/2014,Standard Class,MS-17770,OFF-SU-10000157,286.344,3,0.2,-64.4274
4001,Ca-New-2014-116834,10/11/2014,10/16/2014,Standard Class,Dp-13240,FUR-FU-10001196,63.47,11,0,19.041
4002,Ca-New-2014-116834,10/11/2014,10/16/2014,Standard Class,Dp-13240,TEC-AC-10002942,345,5,0,58.65
4021,Ca-New-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,FUR-CH-10004698,170.058,3,0.3,-4.8588
4022,Ca-New-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,TEC-PH-10004093,82.782,3,0.4,-15.1767
4023,Ca-New-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,FUR-CH-10000454,853.93,5,0.3,0
4052,Ca-New-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-AR-10003469,4.224,3,0.2,1.4784
4053,Ca-New-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,FUR-TA-10004175,409.272,2,0.4,-81.8544
4054,Ca-New-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-LA-10002945,55.44,11,0.2,18.018
4055,Ca-New-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-PA-10000533,20.928,4,0.2,6.8016
4056,Ca-New-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-ST-10004459,1801.632,6,0.2,-337.806
4057,Ca-New-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,FUR-TA-10004147,67.176,1,0.4,-20.1528
4058,Ca-New-2014-163034,11/24/2014,11/28/2014,Standard Class,DK-12985,OFF-ST-10000046,646.2,5,0.2,-8.0775
4064,US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,OFF-AR-10002766,20.016,9,0.2,1.7514
4065,US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,OFF-SU-10002522,3.104,1,0.2,0.3492
4066,Ca-New-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,OFF-FA-10003021,7.52,5,0.2,1.41
4067,Ca-New-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,OFF-AR-10000634,10.272,3,0.2,0.8988
4068,Ca-New-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,OFF-LA-10001771,47.808,12,0.2,15.5376
4069,Ca-New-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,TEC-PH-10004434,978.84,9,0.2,110.1195
4089,US-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,FUR-BO-10000711,638.82,9,0,172.4814
4097,Ca-New-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-PA-10004888,32.4,5,0,15.552
4098,Ca-New-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-ST-10000736,404.9,5,0,16.196
4099,Ca-New-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-BI-10001120,9449.95,5,0,4630.4755
4100,Ca-New-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-BI-10000301,12.94,2,0,6.47
4125,Ca-New-2014-127523,5/11/2014,5/18/2014,Standard Class,BG-11695,OFF-AP-10004249,35.91,3,0,9.6957
4128,Ca-New-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,OFF-ST-10003722,67.344,6,0.2,7.5762
4129,Ca-New-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,TEC-MA-10001127,2624.985,3,0.5,-944.9946
4131,Ca-New-2014-115336,11/18/2014,11/25/2014,Standard Class,AB-10600,OFF-BI-10001107,14.48,5,0.8,-23.892
4134,Ca-New-2014-128839,9/8/2014,9/13/2014,Standard Class,TT-21070,OFF-FA-10002280,45,9,0,21.6
4135,Ca-New-2014-128839,9/8/2014,9/13/2014,Standard Class,TT-21070,TEC-MA-10000029,209.97,3,0,90.2871
4143,US-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,OFF-BI-10001249,57.42,9,0,26.4132
4159,Ca-New-2014-126907,11/1/2014,11/8/2014,Standard Class,SM-20950,OFF-PA-10000533,15.696,3,0.2,5.1012
4168,Ca-New-2014-157924,10/11/2014,10/13/2014,First Class,HA-14920,OFF-ST-10002352,31.92,4,0,8.2992
4169,Ca-New-2014-157924,10/11/2014,10/13/2014,First Class,HA-14920,FUR-CH-10000229,433.568,2,0.2,-65.0352
4177,Ca-New-2014-128846,4/7/2014,4/12/2014,Standard Class,RS-19765,TEC-PH-10003273,629.95,5,0,163.787
4178,Ca-New-2014-128846,4/7/2014,4/12/2014,Standard Class,RS-19765,OFF-PA-10000100,122.97,3,0,60.2553
4204,Ca-New-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,OFF-AR-10001683,49.25,5,0,18.715
4205,Ca-New-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,OFF-PA-10002195,10.16,2,0,4.7752
4206,Ca-New-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,FUR-FU-10002364,14.76,2,0,4.2804
4207,Ca-New-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,OFF-BI-10004001,34.08,2,0,15.6768
4208,Ca-New-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,FUR-FU-10000023,17.67,3,0,7.7748
4209,Ca-New-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,FUR-CH-10002320,1604.9,5,0,481.47
4210,Ca-New-2014-145387,10/31/2014,11/2/2014,Second Class,AM-10705,FUR-TA-10003238,385.686,1,0.3,-60.6078
4212,Ca-New-2014-166457,5/5/2014,5/9/2014,Second Class,PF-19120,OFF-PA-10003016,9.42,3,0,4.239
4213,Ca-New-2014-166457,5/5/2014,5/9/2014,Second Class,PF-19120,OFF-AR-10003651,6.56,2,0,1.9024
4214,Ca-New-2014-166457,5/5/2014,5/9/2014,Second Class,PF-19120,OFF-PA-10001363,24.56,2,0,11.5432
4216,Ca-New-2014-103590,11/30/2014,12/4/2014,Standard Class,JL-15505,OFF-EN-10004007,62.28,4,0,29.2716
4226,US-2014-102631,12/13/2014,12/17/2014,Standard Class,EB-13840,FUR-FU-10003930,94.428,3,0.6,-42.4926
4235,Ca-New-2014-168823,9/21/2014,9/24/2014,First Class,MA-17560,OFF-PA-10004000,11.352,3,0.2,4.1151
4236,Ca-New-2014-168823,9/21/2014,9/24/2014,First Class,MA-17560,OFF-LA-10004425,20.808,9,0.2,7.0227
4241,Ca-New-2014-133704,9/20/2014,9/26/2014,Standard Class,MA-17995,OFF-AP-10001366,43.92,4,0,11.8584
4242,Ca-New-2014-133704,9/20/2014,9/26/2014,Standard Class,MA-17995,OFF-BI-10001636,20.232,3,0.2,6.5754
4245,Ca-New-2014-138436,3/26/2014,3/30/2014,Standard Class,JD-15895,TEC-AC-10002323,66.3,3,0,8.619
4251,Ca-New-2014-168130,9/19/2014,9/19/2014,Same Day,BS-11365,FUR-CH-10000988,887.103,7,0.1,177.4206
4281,Ca-New-2014-166989,11/14/2014,11/18/2014,Standard Class,RM-19675,OFF-PA-10004470,11.36,2,0,5.2256
4282,Ca-New-2014-166989,11/14/2014,11/18/2014,Standard Class,RM-19675,FUR-CH-10001797,69.264,2,0.1,14.6224
4283,Ca-New-2014-103100,12/20/2014,12/23/2014,First Class,AB-10105,OFF-LA-10003720,3.69,1,0,1.7343
4284,Ca-New-2014-103100,12/20/2014,12/23/2014,First Class,AB-10105,OFF-BI-10004600,1103.97,3,0,496.7865
4303,Ca-New-2014-123253,8/22/2014,8/25/2014,Second Class,DE-13255,OFF-AR-10002804,3.912,1,0.2,1.0269
4305,Ca-New-2014-162278,10/26/2014,10/30/2014,Second Class,AH-10585,FUR-FU-10000448,63.92,4,0,3.196
4306,Ca-New-2014-162278,10/26/2014,10/30/2014,Second Class,AH-10585,TEC-PH-10000526,383.96,5,0.2,38.396
4309,Ca-New-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,TEC-PH-10001079,666.344,7,0.2,66.6344
4310,Ca-New-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,FUR-TA-10002041,573.728,4,0.2,-64.5444
4311,Ca-New-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,OFF-BI-10001036,21.936,3,0.2,8.226
4312,Ca-New-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,OFF-PA-10000223,19.44,3,0,9.3312
4313,Ca-New-2014-125829,11/4/2014,11/11/2014,Standard Class,WB-21850,TEC-MA-10003246,447.968,4,0.2,139.99
4314,Ca-New-2014-123127,9/8/2014,9/12/2014,Standard Class,SP-20620,OFF-AP-10001962,16.78,2,0,4.195
4341,US-2014-129609,3/22/2014,3/22/2014,Same Day,VM-21835,OFF-AR-10003478,16.28,2,0,6.512
4376,Ca-New-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,FUR-FU-10003708,303.25,5,0,63.6825
4377,Ca-New-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,OFF-AP-10001391,270.72,3,0,78.5088
4378,Ca-New-2014-166954,4/25/2014,4/30/2014,Standard Class,BT-11305,FUR-CH-10003973,1487.04,5,0.2,148.704
4395,Ca-New-2014-142965,7/20/2014,7/20/2014,Same Day,SW-20245,OFF-ST-10002583,25.984,1,0.2,-5.1968
4396,Ca-New-2014-142965,7/20/2014,7/20/2014,Same Day,SW-20245,OFF-BI-10000977,27.36,3,0.7,-21.888
4398,US-2014-138758,7/7/2014,7/11/2014,Standard Class,JL-15835,FUR-CH-10002880,172.186,2,0.3,-46.7362
4399,US-2014-138758,7/7/2014,7/11/2014,Standard Class,JL-15835,FUR-FU-10003039,69.008,2,0.2,12.0764
4404,Ca-New-2014-127936,9/2/2014,9/4/2014,First Class,CL-12565,OFF-AR-10002445,21.24,3,0,8.0712
4410,US-2014-154879,5/6/2014,5/11/2014,Standard Class,SN-20710,OFF-LA-10004425,5.78,2,0,2.7166
4411,US-2014-154879,5/6/2014,5/11/2014,Standard Class,SN-20710,OFF-AR-10001897,107.94,6,0,30.2232
4412,Ca-New-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,OFF-PA-10003883,19.65,3,0,9.039
4413,Ca-New-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,TEC-PH-10003963,617.97,3,0,160.6722
4414,Ca-New-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,OFF-AP-10001303,59.7,3,0,26.865
4416,Ca-New-2014-153983,11/29/2014,12/6/2014,Standard Class,AH-10210,TEC-PH-10004586,575.92,2,0.2,71.99
4417,Ca-New-2014-153983,11/29/2014,12/6/2014,Standard Class,AH-10210,OFF-FA-10003495,30.4,5,0,15.2
4419,Ca-New-2014-160157,12/20/2014,12/27/2014,Standard Class,MH-17455,FUR-FU-10003773,190.848,3,0.2,-21.4704
4420,Ca-New-2014-139633,12/17/2014,12/24/2014,Standard Class,EC-14050,OFF-BI-10002954,5.484,4,0.7,-4.0216
4422,Ca-New-2014-117016,3/4/2014,3/9/2014,Standard Class,SC-20095,OFF-AR-10001374,15.552,3,0.2,2.3328
4445,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-EN-10004483,78.35,5,0,36.8245
4446,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-PA-10003270,31.68,6,0,14.256
4447,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-BI-10001634,29.12,4,0,14.2688
4448,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,OFF-ST-10000675,169.45,5,0,42.3625
4480,Ca-New-2014-147235,3/24/2014,3/28/2014,Standard Class,CD-11920,OFF-PA-10004948,24.9,5,0,11.703
4492,Ca-New-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,TEC-CO-10001571,659.988,2,0.4,109.998
4493,Ca-New-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,FUR-FU-10000221,8.128,2,0.2,1.4224
4494,Ca-New-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,OFF-PA-10001972,36.288,7,0.2,12.7008
4495,Ca-New-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,FUR-CH-10000015,909.72,6,0.3,-51.984
4499,Ca-New-2014-103401,11/21/2014,11/26/2014,Standard Class,GR-14560,OFF-PA-10003309,12.96,2,0,6.2208
4502,Ca-New-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,OFF-PA-10002005,25.92,5,0.2,9.072
4503,Ca-New-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,OFF-FA-10002815,21.312,6,0.2,7.1928
4504,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-PH-10000213,173.656,7,0.2,17.3656
4505,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,OFF-AP-10000828,361.96,2,0,101.3488
4506,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-AC-10004708,62.85,3,0,13.1985
4507,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,TEC-PH-10001530,818.376,3,0.2,51.1485
4508,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,OFF-ST-10002301,20.34,1,0,0.2034
4509,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,FUR-FU-10002554,23.99,1,0,5.5177
4521,Ca-New-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,TEC-AC-10001284,62.31,3,0,22.4316
4522,Ca-New-2014-109491,2/20/2014,2/26/2014,Standard Class,LC-16930,FUR-FU-10000221,20.32,4,0,6.9088
4524,Ca-New-2014-107454,11/2/2014,11/6/2014,Standard Class,RD-19720,OFF-LA-10001569,34.86,7,0,16.0356
4525,Ca-New-2014-107454,11/2/2014,11/6/2014,Standard Class,RD-19720,FUR-FU-10004018,89.34,6,0,24.1218
4533,Ca-New-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,FUR-CH-10002774,122.352,3,0.2,13.7646
4534,Ca-New-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,OFF-EN-10001219,15.28,2,0,7.4872
4552,US-2014-165862,7/13/2014,7/17/2014,Standard Class,GK-14620,FUR-TA-10002855,351.216,3,0.2,4.3902
4560,Ca-New-2014-110219,5/5/2014,5/8/2014,First Class,EB-13870,FUR-CH-10001146,127.869,3,0.3,-9.1335
4565,Ca-New-2014-101175,12/9/2014,12/14/2014,Standard Class,DM-12955,OFF-ST-10004950,100.704,6,0.2,-1.2588
4570,Ca-New-2014-169460,4/19/2014,4/21/2014,Second Class,NF-18595,FUR-FU-10004017,76.14,3,0,26.649
4578,US-2014-121734,4/11/2014,4/16/2014,Standard Class,SE-20110,OFF-BI-10004817,9.584,1,0.2,3.3544
4580,US-2014-150126,7/27/2014,8/2/2014,Standard Class,AS-10045,OFF-PA-10002709,65.78,11,0,32.2322
4647,Ca-New-2014-146885,5/30/2014,6/5/2014,Standard Class,EB-13840,OFF-PA-10001622,13.62,3,0,6.129
4656,Ca-New-2014-160738,5/5/2014,5/10/2014,Standard Class,KH-16330,OFF-ST-10003442,45.248,2,0.2,3.9592
4677,Ca-New-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-BI-10001617,33.088,4,0.2,11.1672
4678,Ca-New-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-ST-10000736,80.98,1,0,3.2392
4679,Ca-New-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,TEC-AC-10004877,82.8,12,0,6.624
4680,Ca-New-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-ST-10003221,21.36,2,0,5.7672
4681,Ca-New-2014-114510,3/14/2014,3/19/2014,Standard Class,JF-15295,OFF-BI-10003007,62.048,2,0.2,20.1656
4690,Ca-New-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,FUR-FU-10001876,51.968,2,0.2,10.3936
4691,Ca-New-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,TEC-AC-10003628,71.976,3,0.2,21.5928
4692,Ca-New-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,FUR-CH-10004860,242.352,3,0.2,-42.4116
4693,Ca-New-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,OFF-PA-10000357,221.92,5,0.2,77.672
4694,Ca-New-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,OFF-PA-10003270,8.448,2,0.2,2.64
